215440,false,130,Тысяча центнеров переработки в сутки,10^3 ц перераб/ сут,,555,1,2.7.274,ТЫС Ц ПЕРЕРАБ/СУТ,,,true
215441,false,130,Тысяча голов в год,10^3 гол/год,,556,1,2.7.275,ТЫС ГОЛ/ГОД,,,true
215442,false,130,Миллион голов в год,10^6 гол/год,,557,1,2.7.276,МЛН ГОЛ/ГОД,,,true
215443,false,130,Тысяча птицемест,10^3 птицемест,,558,1,2.7.277,ТЫС ПТИЦЕМЕСТ,,,true
215444,false,130,Тысяча кур-несушек,10^3 кур. несуш,,559,1,2.7.278,ТЫС КУР. НЕСУШ,,,true
215445,false,130,Минимальная заработная плата,мин. заработн. плат,,560,1,2.7.279,МИН ЗАРАБОТН ПЛАТ,,,true
216351,false,130,Килограммы в год,кг/год,,1001,1,10.01,,,,true
215446,false,130,Тысяча тонн пара в час,10^3 т пар/ч,,561,1,2.7.280,ТЫС Т ПАР/Ч,,,true
215447,false,130,Тысяча прядильных веретен,10^3 пряд.верет,,562,1,2.7.281,ТЫС ПРЯД ВЕРЕТ,,,true
215448,false,130,Тысяча прядильных мест,10^3 пряд.мест,,563,1,2.7.282,ТЫС ПРЯД МЕСТ,,,true
215449,false,130,Доза,доз,,639,1,2.7.283,ДОЗ,,,true
215450,false,130,Тысяча доз,10^3 доз,,640,1,2.7.284,ТЫС ДОЗ,,,true
215451,false,130,Единица,ед,,642,1,2.7.285,ЕД,,,true
215452,false,130,Тысяча единиц,10^3 ед,,643,1,2.7.286,ТЫС ЕД,,,true
215453,false,130,Миллион единиц,10^6 ед,,644,1,2.7.287,МЛН ЕД,,,true
215454,false,130,Канал,канал,,661,1,2.7.288,КАНАЛ,,,true
215455,false,130,Тысяча комплектов,10^3 компл,,673,1,2.7.289,ТЫС КОМПЛ,,,true
215456,false,130,Место,мест,,698,1,2.7.290,МЕСТ,,,true
215457,false,130,Тысяча мест,10^3 мест,,699,1,2.7.291,ТЫС МЕСТ,,,true
215458,false,130,Тысяча номеров,10^3 ном,,709,1,2.7.292,ТЫС НОМ,,,true
215459,false,130,Тысяча гектаров порций,10^3 га порц,,724,1,2.7.293,ТЫС ГА ПОРЦ,,,true
215460,false,130,Тысяча пачек,10^3 пач,,729,1,2.7.294,ТЫС ПАЧ,,,true
215461,false,130,Процент,%,,744,1,2.7.295,ПРОЦ,,,true
215462,false,130,"Промилле (0,1 процента)",промилле,,746,1,2.7.296,ПРОМИЛЛЕ,,,true
215463,false,130,Тысяча рулонов,10^3 рул,,751,1,2.7.297,ТЫС РУЛ,,,true
215464,false,130,Тысяча станов,10^3 стан,,761,1,2.7.298,ТЫС СТАН,,,true
215465,false,130,Станция,станц,,762,1,2.7.299,СТАНЦ,,,true
215466,false,130,Тысяча тюбиков,10^3 тюбик,,775,1,2.7.300,ТЫС ТЮБИК,,,true
215467,false,130,Тысяча условных тубов,10^3 усл.туб,,776,1,2.7.301,ТЫС УСЛ ТУБ,,,true
215468,false,130,Миллион упаковок,10^6 упак,,779,1,2.7.302,МЛН УПАК,,,true
215469,false,130,Тысяча упаковок,10^3 упак,,782,1,2.7.303,ТЫС УПАК,,,true
215470,false,130,Человек,чел,,792,1,2.7.304,ЧЕЛ,,,true
215471,false,130,Тысяча человек,10^3 чел,,793,1,2.7.305,ТЫС ЧЕЛ,,,true
215473,false,130,Миллион экземпляров,10^6 экз,,808,1,2.7.307,МЛН ЭКЗ,,,true
215474,false,130,Ячейка,яч,,810,1,2.7.308,ЯЧ,,,true
215475,false,130,Ящик,ящ,,812,1,2.7.309,ЯЩ,,,true
215476,false,130,Голова,гол,,836,1,2.7.310,ГОЛ,,,true
215477,false,130,Тысяча пар,10^3 пар,,837,1,2.7.311,ТЫС ПАР,,,true
215478,false,130,Миллион пар,10^6 пар,,838,1,2.7.312,МЛН ПАР,,,true
215479,false,130,Комплект,компл,,839,1,2.7.313,КОМПЛ,,,true
215480,false,130,Секция,секц,,840,1,2.7.314,СЕКЦ,,,true
215481,false,130,Бутылка,бут,,868,1,2.7.315,БУТ,,,true
215482,false,130,Тысяча бутылок,10^3 бут,,869,1,2.7.316,ТЫС БУТ,,,true
215483,false,130,Ампула,ампул,,870,1,2.7.317,АМПУЛ,,,true
215484,false,130,Тысяча ампул,10^3 ампул,,871,1,2.7.318,ТЫС АМПУЛ,,,true
215485,false,130,Флакон,флак,,872,1,2.7.319,ФЛАК,,,true
215486,false,130,Тысяча флаконов,10^3 флак,,873,1,2.7.320,ТЫС ФЛАК,,,true
215487,false,130,Тысяча тубов,10^3 туб,,874,1,2.7.321,ТЫС ТУБ,,,true
215488,false,130,Тысяча коробок,10^3 кор,,875,1,2.7.322,ТЫС КОР,,,true
215489,false,130,Условная единица,усл. ед,,876,1,2.7.323,УСЛ ЕД,,,true
215490,false,130,Тысяча условных единиц,10^3 усл. ед,,877,1,2.7.324,ТЫС УСЛ ЕД,,,true
215491,false,130,Миллион условных единиц,10^6 усл. ед,,878,1,2.7.325,МЛН УСЛ ЕД,,,true
215492,false,130,Условная штука,усл. шт,,879,1,2.7.326,УСЛ ШТ,,,true
215493,false,130,Тысяча условных штук,10^3 усл. шт,,880,1,2.7.327,ТЫС УСЛ ШТ,,,true
215494,false,130,Условная банка,усл. банк,,881,1,2.7.328,УСЛ БАНК,,,true
215495,false,130,Тысяча условных банок,10^3 усл. банк,,882,1,2.7.329,ТЫС УСЛ БАНК,,,true
215496,false,130,Миллион условных банок,10^6 усл. банк,,883,1,2.7.330,МЛН УСЛ БАНК,,,true
215497,false,130,Условный кусок,усл. кус,,884,1,2.7.331,УСЛ КУС,,,true
215498,false,130,Тысяча условных кусков,10^3 усл. кус,,885,1,2.7.332,ТЫС УСЛ КУС,,,true
215499,false,130,Миллион условных кусков,10^6 усл. кус,,886,1,2.7.333,МЛН УСЛ КУС,,,true
215500,false,130,Условный ящик,усл. ящ,,887,1,2.7.334,УСЛ ЯЩ,,,true
215501,false,130,Тысяча условных ящиков,10^3 усл. ящ,,888,1,2.7.335,ТЫС УСЛ ЯЩ,,,true
215502,false,130,Условная катушка,усл. кат,,889,1,2.7.336,УСЛ КАТ,,,true
215503,false,130,Тысяча условных катушек,10^3 усл. кат,,890,1,2.7.337,ТЫС УСЛ КАТ,,,true
215504,false,130,Условная плитка,усл. плит,,891,1,2.7.338,УСЛ ПЛИТ,,,true
215505,false,130,Тысяча условных плиток,10^3 усл. плит,,892,1,2.7.339,ТЫС УСЛ ПЛИТ,,,true
215506,false,130,Условный кирпич,усл. кирп,,893,1,2.7.340,УСЛ КИРП,,,true
215507,false,130,Тысяча условных кирпичей,10^3 усл. кирп,,894,1,2.7.341,ТЫС УСЛ КИРП,,,true
215508,false,130,Миллион условных кирпичей,10^6 усл. кирп,,895,1,2.7.342,МЛН УСЛ КИРП,,,true
215509,false,130,Семья,семей,,896,1,2.7.343,СЕМЕЙ,,,true
215510,false,130,Тысяча семей,10^3 семей,,897,1,2.7.344,ТЫС СЕМЕЙ,,,true
215511,false,130,Миллион семей,10^6 семей,,898,1,2.7.345,МЛН СЕМЕЙ,,,true
215512,false,130,Домохозяйство,домхоз,,899,1,2.7.346,ДОМХОЗ,,,true
215513,false,130,Тысяча домохозяйств,10^3 домхоз,,900,1,2.7.347,ТЫС ДОМХОЗ,,,true
215514,false,130,Миллион домохозяйств,10^6 домхоз,,901,1,2.7.348,МЛН ДОМХОЗ,,,true
215515,false,130,Ученическое место,учен. мест,,902,1,2.7.349,УЧЕН МЕСТ,,,true
215516,false,130,Тысяча ученических мест,10^3 учен. мест,,903,1,2.7.350,ТЫС УЧЕН МЕСТ,,,true
215517,false,130,Рабочее место,раб. мест,,904,1,2.7.351,РАБ МЕСТ,,,true
215518,false,130,Тысяча рабочих мест,10^3 раб. мест,,905,1,2.7.352,ТЫС РАБ МЕСТ,,,true
215519,false,130,Посадочное место,посад. мест,,906,1,2.7.353,ПОСАД МЕСТ,,,true
215520,false,130,Тысяча посадочных мест,10^3 посад. мест,,907,1,2.7.354,ТЫС ПОСАД МЕСТ,,,true
215521,false,130,Номер,ном,,908,1,2.7.355,НОМ,,,true
215522,false,130,Квартира,кварт,,909,1,2.7.356,КВАРТ,,,true
215523,false,130,Тысяча квартир,10^3 кварт,,910,1,2.7.357,ТЫС КВАРТ,,,true
215524,false,130,Койка,коек,,911,1,2.7.358,КОЕК,,,true
215525,false,130,Тысяча коек,10^3 коек,,912,1,2.7.359,ТЫС КОЕК,,,true
215526,false,130,Том книжного фонда,том книжн. фонд,,913,1,2.7.360,ТОМ КНИЖН ФОНД,,,true
215527,false,130,Тысяча томов книжного фонда,10^3 том. книжн. фонд,,914,1,2.7.361,ТЫС ТОМ КНИЖН ФОНД,,,true
215528,false,130,Условный ремонт,усл. рем,,915,1,2.7.362,УСЛ РЕМ,,,true
215529,false,130,Условный ремонт в год,усл. рем/год,,916,1,2.7.363,УСЛ РЕМ/ГОД,,,true
215530,false,130,Смена,смен,,917,1,2.7.364,СМЕН,,,true
215531,false,130,Лист авторский,л. авт,,918,1,2.7.365,ЛИСТ АВТ,,,true
215532,false,130,Лист печатный,л. печ,,920,1,2.7.366,ЛИСТ ПЕЧ,,,true
215533,false,130,Лист учетно-издательский,л. уч.-изд,,921,1,2.7.367,ЛИСТ УЧ.ИЗД,,,true
215534,false,130,Знак,знак,,922,1,2.7.368,ЗНАК,,,true
215535,false,130,Слово,слово,,923,1,2.7.369,СЛОВО,,,true
215536,false,130,Символ,символ,,924,1,2.7.370,СИМВОЛ,,,true
215537,false,130,Условная труба,усл. труб,,925,1,2.7.371,УСЛ ТРУБ,,,true
215538,false,130,Тысяча пластин,10^3 пласт,,930,1,2.7.372,ТЫС ПЛАСТ,,,true
215539,false,130,Миллион доз,10^6 доз,,937,1,2.7.373,МЛН ДОЗ,,,true
215540,false,130,Миллион листов-оттисков,10^6 лист.оттиск,,949,1,2.7.374,МЛН ЛИСТ.ОТТИСК,,,true
215541,false,130,Вагоно(машино)-день,ваг (маш).дн,,950,1,2.7.375,ВАГ (МАШ).ДН,,,true
215542,false,130,Тысяча вагоно-(машино)-часов,10^3 ваг (маш).ч,,951,1,2.7.376,ТЫС ВАГ (МАШ).Ч,,,true
215543,false,130,Тысяча вагоно-(машино)-километров,10^3 ваг (маш).км,,952,1,2.7.377,ТЫС ВАГ (МАШ).КМ,,,true
215544,false,130,Тысяча место-километров,10 ^3мест.км,,953,1,2.7.378,ТЫС МЕСТ.КМ,,,true
215545,false,130,Вагоно-сутки,ваг.сут,,954,1,2.7.379,ВАГ.СУТ,,,true
215546,false,130,Тысяча поездо-часов,10^3 поезд.ч,,955,1,2.7.380,ТЫС ПОЕЗД.Ч,,,true
215547,false,130,Тысяча поездо-километров,10^3 поезд.км,,956,1,2.7.381,ТЫС ПОЕЗД.КМ,,,true
215548,false,130,Тысяча тонно-миль,10^3 т.миль,,957,1,2.7.382,ТЫС Т.МИЛЬ,,,true
215549,false,130,Тысяча пассажиро-миль,10^3 пасс.миль,,958,1,2.7.383,ТЫС ПАСС.МИЛЬ,,,true
215550,false,130,Автомобиле-день,автомоб.дн,,959,1,2.7.384,АВТОМОБ.ДН,,,true
215551,false,130,Тысяча автомобиле-тонно-дней,10^3 автомоб.т.дн,,960,1,2.7.385,ТЫС АВТОМОБ.Т.ДН,,,true
215552,false,130,Тысяча автомобиле-часов,10^3 автомоб.ч,,961,1,2.7.386,ТЫС АВТОМОБ.Ч,,,true
215553,false,130,Тысяча автомобиле-место-дней,10^3 автомоб.мест. дн,,962,1,2.7.387,ТЫС АВТОМОБ.МЕСТ. ДН,,,true
215554,false,130,Приведенный час,привед.ч,,963,1,2.7.388,ПРИВЕД.Ч,,,true
215555,false,130,Самолето-километр,самолет.км,,964,1,2.7.389,САМОЛЕТ.КМ,,,true
215556,false,130,Тысяча километров,10^3 км,,965,1,2.7.390,ТЫС КМ,,,true
215557,false,130,Тысяча тоннаже-рейсов,10^3 тоннаж. рейс,,966,1,2.7.391,ТЫС ТОННАЖ. РЕЙС,,,true
215558,false,130,Миллион тонно-миль,10^6 т. миль,,967,1,2.7.392,МЛН Т. МИЛЬ,,,true
215559,false,130,Миллион пассажиро-миль,10^6 пасс. миль,,968,1,2.7.393,МЛН ПАСС. МИЛЬ,,,true
215560,false,130,Миллион тоннаже-миль,10^6 тоннаж. миль,,969,1,2.7.394,МЛН ТОННАЖ. МИЛЬ,,,true
215561,false,130,Миллион пассажиро-место-миль,10^6 пасс. мест. миль,,970,1,2.7.395,МЛН ПАСС. МЕСТ. МИЛЬ,,,true
215562,false,130,Кормо-день,корм. дн,,971,1,2.7.396,КОРМ. ДН,,,true
215563,false,130,Центнер кормовых единиц,ц корм ед,,972,1,2.7.397,Ц КОРМ ЕД,,,true
215564,false,130,Тысяча автомобиле-километров,10^3 автомоб. км,,973,1,2.7.398,ТЫС АВТОМОБ. КМ,,,true
215565,false,130,Тысяча тоннаже-сут,10^3 тоннаж. сут,,974,1,2.7.399,ТЫС ТОННАЖ. СУТ,,,true
215566,false,130,Суго-сутки,суго. сут.,,975,1,2.7.400,СУГО. СУТ,,,true
215567,false,130,Штук в 20-футовом эквиваленте (ДФЭ),штук в 20-футовом эквиваленте,,976,1,2.7.401,ШТ В 20 ФУТ ЭКВИВ,,,true
215568,false,130,Канало-километр,канал. км,,977,1,2.7.402,КАНАЛ. КМ,,,true
215569,false,130,Канало-концы,канал. конц,,978,1,2.7.403,КАНАЛ. КОНЦ,,,true
215570,false,130,Тысяча экземпляров,10^3 экз,,979,1,2.7.404,ТЫС ЭКЗ,,,true
215571,false,130,Тысяча долларов,10^3 доллар,,980,1,2.7.405,ТЫС ДОЛЛАР,,,true
215572,false,130,Тысяча тонн кормовых единиц,10^3 корм ед,,981,1,2.7.406,ТЫС Т КОРМ ЕД,,,true
215573,false,130,Миллион тонн кормовых единиц,10^6 корм ед,,982,1,2.7.407,МЛН Т КОРМ ЕД,,,true
215574,false,130,Судо-сутки,суд.сут,,983,1,2.7.408,СУД.СУТ,,,true
215575,false,130,Гектометр,,,017,1,3.1.409,,hm,HMT,true
215576,false,130,"Миля (уставная) (1609,344 м)",,,045,1,3.1.410,,mile,SMI,true
215577,false,130,Акр (4840 квадратных ярдов),,,077,1,3.2.411,,acre,ACR,true
215578,false,130,Квадратная миля,,,079,1,3.2.412,,mile2,MIK,true
215579,false,130,"Жидкостная унция СК (28,413 см3)",,,135,1,3.3.413,,fl oz (UK),OZI,true
215580,false,130,"Джилл СК (0,142065 дм3)",,,136,1,3.3.414,,gill (UK),GII,true
215581,false,130,"Пинта СК (0,568262 дм3)",,,137,1,3.3.415,,pt (UK),PTI,true
215582,false,130,"Кварта СК (1,136523 дм3)",,,138,1,3.3.416,,qt (UK),QTI,true
215583,false,130,"Галлон СК (4,546092 дм3)",,,139,1,3.3.417,,gal (UK),GLI,true
215584,false,130,"Бушель СК (36,36874 дм3)",,,140,1,3.3.418,,bu (UK),BUI,true
215585,false,130,"Жидкостная унция США (29,5735 см3)",,,141,1,3.3.419,,fl oz (US),OZA,true
215586,false,130,"Джилл США (11,8294 см3)",,,142,1,3.3.420,,gill (US),GIA,true
215587,false,130,"Жидкостная пинта США (0,473176 дм3)",,,143,1,3.3.421,,liq pt (US),PTL,true
215588,false,130,"Жидкостная кварта США (0,946353 дм3)",,,144,1,3.3.422,,liq qt (US),QTL,true
215589,false,130,"Жидкостный галлон США (3,78541 дм3)",,,145,1,3.3.423,,gal (US),GLL,true
215590,false,130,"Баррель (нефтяной) США (158,987 дм3)",,,146,1,3.3.424,,barrel (US),BLL,true
215591,false,130,"Сухая пинта США (0,55061 дм3)",,,147,1,3.3.425,,dry pt (US),PTD,true
215592,false,130,"Сухая кварта США (1,101221 дм3)",,,148,1,3.3.426,,dry qt (US),QTD,true
215593,false,130,"Сухой галлон США (4,404884 дм3)",,,149,1,3.3.427,,dry gal (US),GLD,true
215594,false,130,"Бушель США (35,2391 дм3)",,,150,1,3.3.428,,bu (US),BUA,true
215595,false,130,"Сухой баррель США (115,627 дм3)",,,151,1,3.3.429,,bbl (US),BLD,true
215596,false,130,Стандарт,,,152,1,3.3.430,,-,WSD,true
215597,false,130,"Корд (3,63 м3)",,,153,1,3.3.431,,-,WCD,true
215598,false,130,"Тысячи бордфутов (2,36 м3)",,,154,1,3.3.432,,-,MBF,true
215599,false,130,Нетто-регистровая тонна,,,182,1,3.4.433,,-,NTT,true
215600,false,130,Обмерная (фрахтовая) тонна,,,183,1,3.4.434,,-,SHT,true
215601,false,130,Водоизмещение,,,184,1,3.4.435,,-,DPT,true
215602,false,130,"Фунт СК, США (0,45359237 кг)",,,186,1,3.4.436,,lb,LBR,true
215603,false,130,"Унция СК, США (28,349523 г)",,,187,1,3.4.437,,oz,ONZ,true
215604,false,130,"Драхма СК (1,771745 г)",,,188,1,3.4.438,,dr,DRI,true
215605,false,130,"Гран СК, США (64,798910 мг)",,,189,1,3.4.439,,gn,GRN,true
215606,false,130,"Стоун СК (6,350293 кг)",,,190,1,3.4.440,,st,STI,true
215607,false,130,"Квартер СК (12,700586 кг)",,,191,1,3.4.441,,qtr,QTR,true
215608,false,130,"Центал СК (45,359237 кг)",,,192,1,3.4.442,,-,CNT,true
215609,false,130,"Центнер США (45,3592 кг)",,,193,1,3.4.443,,cwt,CWA,true
215610,false,130,"Длинный центнер СК (50,802345 кг)",,,194,1,3.4.444,,cwt (UK),CWI,true
215611,false,130,"Короткая тонна СК, США (0,90718474 т) [2*]",,,195,1,3.4.445,,sht,STN,true
215612,false,130,"Длинная тонна СК, США (1,0160469 т) [2*]",,,196,1,3.4.446,,lt,LTN,true
215613,false,130,"Скрупул СК, США (1,295982 г)",,,197,1,3.4.447,,scr,SCR,true
215614,false,130,"Пеннивейт СК, США (1,555174 г)",,,198,1,3.4.448,,dwt,DWT,true
215615,false,130,"Драхма СК (3,887935 г)",,,199,1,3.4.449,,drm,DRM,true
215616,false,130,"Драхма США (3,887935 г)",,,200,1,3.4.450,,-,DRA,true
215617,false,130,"Унция СК, США (31,10348 г); тройская унция",,,201,1,3.4.451,,apoz,APZ,true
215618,false,130,"Тройский фунт США (373,242 г)",,,202,1,3.4.452,,-,LBT,true
215619,false,130,"Эффективная мощность (245,7 ватт)",,,213,1,3.5.453,,B.h.p.,BHP,true
215620,false,130,"Британская тепловая единица (1,055 кДж)",,,275,1,3.5.454,,Btu,BTU,true
215621,false,130,Гросс (144 шт.),,,638,1,3.7.455,,gr; 144,GRO,true
215622,false,130,Большой гросс (12 гроссов),,,731,1,3.7.456,,1728,GGR,true
215623,false,130,Короткий стандарт (7200 единиц),,,738,1,3.7.457,,-,SST,true
215624,false,130,Галлон спирта установленной крепости,,,835,1,3.7.458,,-,PGL,true
215625,false,130,Международная единица,,,851,1,3.7.459,,-,NIU,true
215626,false,130,Сто международных единиц,,,853,1,3.7.460,,-,HIU,true
216352,false,130,Тонны в год,тонн/год,,1002,1,10.02,,,,true
216353,false,130,Станкочас,станко/час,,1003,1,10.03,,,,true
216354,false,130,Тысяча станкочасов,тыс. станко/час,,1004,1,10.04,,,,true
216355,false,130,Штуки в год,шт./год,,1005,1,10.05,,,,true
216356,false,130,Нормачасы в год,норма/час/год,,1006,1,10.06,,,,true
216357,false,130,Квадратные метры в год,кв.м/год,,1007,1,10.07,,,,true
216358,false,130,Условные единицы/год,усл.ед./год,,1009,1,10.09,,,,true
216359,false,130,Кубические метры в год,куб.м/год,,1010,1,10.10,,,,true
216360,false,130,Метры в год,м/год,,1011,1,10.11,,,,true
216361,false,130,Километры в год,км/год,,1012,1,10.12,,,,true
